"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"5761","S. Xie","Molecular and isotopic stratigraphy in an ombrotrophic mire for paleoclimate reconstruction",2004,"Geochimica et Cosmochimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0016703703008044","Article","10.1016/j.gca.2003.08.025",183,168,"2024-07-01 11:45:13","scopus","moss*--carbon",8050
"5762","V. Goellner","Degradation of Fe/N/C catalysts upon high polarization in acid medium",2014,"Physical Chemistry Chemical Physics","","Article","10.1039/c4cp02882a",181,169,"2024-07-01 11:45:13","scopus","moss*--carbon",8051
"5763","U. Kramm","Influence of the electron-density of Fe N<inf>4</inf> -centers towards the catalytic activity of pyrolyzed FeTMPPCl-based ORR-electrocatalysts",2011,"Journal of the Electrochemical Society","","Article","10.1149/1.3499621",181,170,"2024-07-01 11:45:13","scopus","moss*--carbon",8052
"5764","M. Virginie","Effect of Fe-olivine on the tar content during biomass gasification in a dual fluidized bed",2012,"Applied Catalysis B: Environmental","https://api.elsevier.com/content/article/eid/1-s2.0-S0926337312001403","Article","10.1016/j.apcatb.2012.04.005",180,172,"2024-07-01 11:45:13","scopus","moss*--carbon",8054
"5765","J.A.R. Van Veen","Effect of heat treatment on the performance of carbon-supported transition-metal chelates in the electrochemical reduction of oxygen",1981,"Journal of the Chemical Society, Faraday Transactions 1: Physical Chemistry in Condensed Phases","","Article","10.1039/F19817702827",179,173,"2024-07-01 11:45:13","scopus","moss*--carbon",8055
"5766","Y.H. Rho","Surface chemistry of LiFePO4 studied by Mössbauer and X-ray photoelectron spectroscopy and its effect on electrochemical properties",2007,"Journal of the Electrochemical Society","","Article","10.1149/1.2433539",179,174,"2024-07-01 11:45:13","scopus","moss*--carbon",8056
"5767","Z. Wang","Synthesis and characterization of a novel magnetic carrier with its composition of Fe<inf>3</inf>O<inf>4</inf>/carbon using hydrothermal reaction",2006,"Journal of Magnetism and Magnetic Materials","https://api.elsevier.com/content/article/eid/1-s2.0-S030488530500795X","Article","10.1016/j.jmmm.2005.09.044",178,175,"2024-07-01 11:45:13","scopus","moss*--carbon",8057
"5768","D. Coucouvanis","Tetrahedral Complexes Containing the Fe<sup>II</sup>S<inf>4</inf> Core. The Syntheses, Ground-State Electronic Structures, and Crystal and Molecular Structures of the [P(C<inf>6</inf>H<inf>5</inf>)<inf>4</inf>]<inf>2</inf>Fe(SC<inf>6</inf>H<inf>5</inf>)<inf>4</inf> and [P(C<inf>6</inf>H<inf>5</inf>)<inf>4</inf>]<inf>2</inf>Fe(S<inf>2</inf>C<inf>4</inf>O<inf>2</inf>)<inf>2</inf> Complexes. An Analogue for the Active Site in Reduced Rubredoxins (Rdred)",1981,"Journal of the American Chemical Society","","Article","10.1021/ja00402a020",177,176,"2024-07-01 11:45:13","scopus","moss*--carbon",8058
"5769","S. Maier","Photoautotrophic organisms control microbial abundance, diversity, and physiology in different types of biological soil crusts",2018,"ISME Journal","","Article","10.1038/s41396-018-0062-8",176,177,"2024-07-01 11:45:13","scopus,scopus,scopus,scopus","moss*--carbon,moss*--communitycomposition,moss*--respiration,moss*--soil",8059
"5770","W. Wang","Feasibility of cyanobacterial inoculation for biological soil crusts formation in desert area",2009,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071708002289","Article","10.1016/j.soilbio.2008.07.001",176,178,"2024-07-01 11:45:13","scopus,scopus,scopus","moss*--carbon,moss*--chlorophyll,moss*--soil",8060
"5771","J. Liang","Persulfate Oxidation of Sulfamethoxazole by Magnetic Iron-Char Composites via Nonradical Pathways: Fe(IV) Versus Surface-Mediated Electron Transfer",2021,"Environmental Science and Technology","","Article","10.1021/acs.est.1c01618",175,179,"2024-07-01 11:45:13","scopus,scopus","moss*--carbon,moss*--electrontransport",8061
"5772","M.J. Gundale","Bryophytes attenuate anthropogenic nitrogen inputs in boreal forests",2011,"Global Change Biology","","Article","10.1111/j.1365-2486.2011.02407.x",175,180,"2024-07-01 11:45:13","scopus,scopus,scopus","moss*--carbon,moss*--nitrogenfixation,moss*--soil",8062
"5773","J. Amelse","Iron alloy Fischer-Tropsch catalysts. III. Conversion dependence of selectivity and water-gas shift",1981,"Journal of Catalysis","https://api.elsevier.com/content/article/eid/1-s2.0-0021951781900816","Article","10.1016/0021-9517(81)90081-6",175,182,"2024-07-01 11:45:13","scopus","moss*--carbon",8064
"5774","R. SNELLGROVE","THE DISTRIBUTION OF CARBON AND THE DEMAND OF THE FUNGAL SYMBIONT IN LEEK PLANTS WITH VESICULAR‐ARBUSCULAR MYCORRHIZAS",1982,"New Phytologist","","Article","10.1111/j.1469-8137.1982.tb03364.x",173,183,"2024-07-01 11:45:13","scopus,scopus,scopus,scopus","moss*--carbon,moss*--phosphorus,moss*--respiration,moss*--soil",8065
"5775","M.K. Gnanamani","Hydrogenation of Carbon Dioxide over Co-Fe Bimetallic Catalysts",2016,"ACS Catalysis","","Article","10.1021/acscatal.5b01346",173,184,"2024-07-01 11:45:13","scopus","moss*--carbon",8066
"5776","R. Dominko","Impact of synthesis conditions on the structure and performance of Li<inf>2</inf>FeSiO<inf>4</inf>",2008,"Journal of Power Sources","https://api.elsevier.com/content/article/eid/1-s2.0-S0378775307015315","Article","10.1016/j.jpowsour.2007.07.064",172,185,"2024-07-01 11:45:13","scopus","moss*--carbon",8067
"5777","E.W. Thornton","Tin oxide surfaces. Part 1. - Surface hydroxyl groups and the chemisorption of carbon dioxide and carbon monoxide on tin(IV) oxide",1975,"Journal of the Chemical Society, Faraday Transactions 1: Physical Chemistry in Condensed Phases","","Article","10.1039/F19757100461",171,187,"2024-07-01 11:45:13","scopus","moss*--carbon",8069
"5778","C. Popescu","Electronic structure-of the H cluster in [Fe]-hydrogenases",1999,"Journal of the American Chemical Society","","Article","10.1021/ja991243y",171,188,"2024-07-01 11:45:13","scopus","moss*--carbon",8070
"5779","J. Wang","Highly fluorescent carbon dots as selective and visual probes for sensing copper ions in living cells via an electron transfer process",2017,"Biosensors and Bioelectronics","https://api.elsevier.com/content/article/eid/1-s2.0-S0956566317303445","Article","10.1016/j.bios.2017.05.035",170,189,"2024-07-01 11:45:13","scopus,scopus","moss*--carbon,moss*--electrontransport",8071
"5780","E. Grote","Carbon exchange in biological soil crust communities under differential temperatures and soil water contents: Implications for global change",2010,"Global Change Biology","","Article","10.1111/j.1365-2486.2010.02201.x",170,190,"2024-07-01 11:45:13","scopus,scopus,scopus,scopus,scopus,scopus","moss*--carbon,moss*--light,moss*--photosynthesis,moss*--respiration,moss*--soil,moss*--watercontent",8072
"5781","P.J. Hernes","Fractionation of lignin during leaching and sorption and implications for organic matter ""freshness""",2007,"Geophysical Research Letters","","Article","10.1029/2007GL031017",170,191,"2024-07-01 11:45:13","scopus,scopus","moss*--carbon,moss*--soil",8073
"5782","R.P. Forslund","Exceptional electrocatalytic oxygen evolution via tunable charge transfer interactions in La<inf>0.5</inf>Sr<inf>1.5</inf>Ni<inf>1−x</inf>Fe<inf>x</inf>O<inf>4±δ</inf> Ruddlesden-Popper oxides",2018,"Nature Communications","","Article","10.1038/s41467-018-05600-y",169,192,"2024-07-01 11:45:13","scopus","moss*--carbon",8074
"5783","T.S. Rao","Carbon steel corrosion by iron oxidising and sulphate reducing bacteria in a freshwater cooling system",2000,"Corrosion Science","https://api.elsevier.com/content/article/eid/1-s2.0-S0010938X99001419","Article","10.1016/S0010-938X(99)00141-9",169,194,"2024-07-01 11:45:13","scopus","moss*--carbon",8076
"5784","M. Virginie","Characterization and reactivity in toluene reforming of a Fe/olivine catalyst designed for gas cleanup in biomass gasification",2010,"Applied Catalysis B: Environmental","https://api.elsevier.com/content/article/eid/1-s2.0-S0926337310004054","Article","10.1016/j.apcatb.2010.09.011",168,195,"2024-07-01 11:45:13","scopus","moss*--carbon",8077
"5785","F.W. Li","Anthoceros genomes illuminate the origin of land plants and the unique biology of hornworts",2020,"Nature Plants","","Article","10.1038/s41477-020-0618-2",167,196,"2024-07-01 11:45:13","scopus","moss*--carbon",8078
"5786","C.M. Belcher","Limits for combustion in low O<inf>2</inf> redefine paleoatmospheric predictions for the mesozoic",2008,"Science","","Article","10.1126/science.1160978",167,197,"2024-07-01 11:45:13","scopus","moss*--carbon",8079
"5787","P. Matteazzi","Room‐Temperature Mechanosynthesis of Carbides by Grinding of Elemental Powders",1991,"Journal of the American Ceramic Society","","Article","10.1111/j.1151-2916.1991.tb04116.x",165,199,"2024-07-01 11:45:13","scopus","moss*--carbon",8081
"5788","J.F. Halet","Charge delocalization vs localization in carbon-rich iron mixed-valence complexes: A subtle interplay between the carbon spacer and the (dppe)Cp*Fe organometallic electrophore",2013,"Coordination Chemistry Reviews","https://api.elsevier.com/content/article/eid/1-s2.0-S0010854512002330","Review","10.1016/j.ccr.2012.09.007",165,200,"2024-07-01 11:45:13","scopus","moss*--carbon",8082
"5789","T.J. Daou","Coupling agent effect on magnetic properties of functionalized magnetite-based nanoparticles",2008,"Chemistry of Materials","","Article","10.1021/cm801405n",292,1,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8083
"5790","T.S. Basu Baul","Synthesis, characterization, cytotoxic activity and crystal structures of tri- and di-organotin(IV) complexes constructed from the β-{[(E)-1-(2- hydroxyaryl)alkylidene]amino}propionate and β-{[(2Z)-(3-hydroxy-1-methyl-2- butenylidene)]amino}propionate skeletons",2006,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X05009125","Article","10.1016/j.jorganchem.2005.10.057",89,5,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8087
"5791","R. Fan","Spectroscopic and DFT Characterization of a Highly Reactive Nonheme Fe<sup>V</sup>-Oxo Intermediate",2018,"Journal of the American Chemical Society","","Article","10.1021/jacs.7b11400",78,6,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8088
"5792","I. Ehlers","Detecting long-term metabolic shifts using isotopomers: CO<inf>2</inf>-driven suppression of photorespiration in C<inf>3</inf> plants over the 20th century",2015,"Proceedings of the National Academy of Sciences of the United States of America","","Article","10.1073/pnas.1504493112",76,7,"2024-07-01 12:00:00","scopus,scopus","moss*--carboxylation,moss*--photosynthesis",8089
"5793","M. Zhao","Iron complexes of dendrimer-appended carboxylates for activating dioxygen and oxidizing hydrocarbons",2008,"Journal of the American Chemical Society","","Article","10.1021/ja076817a",69,8,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8090
"5794","S. Yoon","Water affects the stereochemistry and dioxygen reactivity of carboxylate-rich diiron(II) models for the diiron centers in dioxygen-dependent non-heme enzymes",2005,"Journal of the American Chemical Society","","Article","10.1021/ja0512531",69,9,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8091
"5795","S. Gawali-Salunke","Magnetic and mössbauer investigation of the photomagnetic prussian blue analogue Na<inf>0.32</inf>Co[Fe(CN)<inf>6</inf>]<inf>0.74</inf>·3. 4H<inf>2</inf>O: Cooperative relaxation of the thermally quenched state",2005,"Journal of Physical Chemistry B","","Article","10.1021/jp044739x",66,10,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8092
"5796","M.E. Pandelia","Substrate-triggered addition of dioxygen to the diferrous cofactor of aldehyde-deformylating oxygenase to form a diferric-peroxide intermediate",2013,"Journal of the American Chemical Society","","Article","10.1021/ja405047b",65,11,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8093
"5797","J. Caranto","The nitric oxide reductase mechanism of a flavo-diiron protein: Identification of active-site intermediates and products",2014,"Journal of the American Chemical Society","","Article","10.1021/ja5022443",63,12,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8094
"5798","S. Neiser","Physico-chemical properties of the new generation IV iron preparations ferumoxytol, iron isomaltoside 1000 and ferric carboxymaltose",2015,"BioMetals","","Article","10.1007/s10534-015-9845-9",61,13,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8095
"5799","S. Ye","Cryoreduction of the NO-Adduct of Taurine: α-Ketoglutarate Dioxygenase (TauD) Yields an Elusive {FeNO}<sup>8</sup> Species",2010,"Journal of the American Chemical Society","","Article","10.1021/ja909715g",59,14,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8096
"5800","C.P. Raptopoulou","Salicylaldoxime (H<inf>2</inf>salox) in iron(III) carboxylate chemistry: Synthesis, X-ray crystal structure, spectroscopic characterization and magnetic behavior of trinuclear oxo-centered complexes",2005,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S0277538705000549","Article","10.1016/j.poly.2005.02.002",55,15,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8097
"5801","Z.A. Siddiqi","Synthesis, crystal structure and in vitro antitumor activity of carboxylate bridged dinuclear organotin(IV) complexes",2009,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X09004884","Article","10.1016/j.jorganchem.2009.07.030",54,16,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8098
"5802","W.G. Han","Structural model studies for the high-valent intermediate Q of methane monooxygenase from broken-symmetry density functional calculations",2008,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169307003817","Article","10.1016/j.ica.2007.06.007",54,17,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8099
"5803","J.P. Lellouche","Magnetically responsive carboxylated magnetite-polydipyrrole/ polydicarbazole nanocomposites of core-shell morphology. Preparation, characterization, and use in DNA hybridization",2005,"Journal of the American Chemical Society","","Article","10.1021/ja050285l",54,18,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8100
"5804","E. Tipping","Metal accumulation by stream bryophytes, related to chemical speciation",2008,"Environmental Pollution","https://api.elsevier.com/content/article/eid/1-s2.0-S0269749108002601","Article","10.1016/j.envpol.2008.05.010",50,19,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8101
"5805","P. Chaudhuri","Ground spin state variation in carboxylate-bridged tetranuclear [Fe<inf>2</inf>Mn<inf>2</inf>O<inf>2</inf>]<sup>8+</sup> cores and a comparison with their [Fe<inf>4</inf>O<inf>2</inf>]<sup>8+</sup> and [Mn<inf>4</inf>O<inf>2</inf>]<sup>18+</sup> congeners",2003,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.200390076",50,20,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8102
"5806","A.K. Boudalis","A trinuclear cluster containing the {Fe<inf>3</inf>(μ<inf>3</inf>-O)} <sup>7+</sup> core: Structural, magnetic and spectroscopic (IR, Mössbauer, EPR) studies",2005,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S0277538705002421","Article","10.1016/j.poly.2005.04.016",49,21,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8103
"5807","J. Li","Epoxidation Catalyzed by the Nonheme Iron(II)- A nd 2-Oxoglutarate-Dependent Oxygenase, AsqJ: Mechanistic Elucidation of Oxygen Atom Transfer by a Ferryl Intermediate",2020,"Journal of the American Chemical Society","","Article","10.1021/jacs.0c00484",44,23,"2024-07-01 12:00:00","scopus,scopus","moss*--carboxylation,moss*--electrontransport",8105
"5808","V. Psycharis","Syntheses, structural, and physical studies of basic Cr<sup>III</sup> and Fe<sup>III</sup> benzilates and benzoates: Evidence of antisymmetric exchange and distributions of isotropic and antisymmetric exchange parameters",2006,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.200600306",43,24,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8106
"5809","O.M. Manley","Oxidative Decarboxylase UndA Utilizes a Dinuclear Iron Cofactor",2019,"Journal of the American Chemical Society","","Article","10.1021/jacs.9b02545",42,25,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8107
"5810","L.H. Do","Carboxylate as the protonation site in (peroxo)diiron(III) model complexes of soluble methane monooxygenase and related diiron proteins",2010,"Journal of the American Chemical Society","","Article","10.1021/ja909718f",42,26,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8108
"5811","K.S. Gavrilenko","Synthesis, magnetochemistry, and spectroscopy of heterometallic trinuclear basic trifluoroacetates [Fe<inf>2</inf>M(μ<inf>3</inf>-O)(CF<inf>3</inf>COO)<inf>6</inf> (H<inf>2</inf>O)<inf>3</inf>]·H<inf>2</inf>O (M = Mn, Co, Ni)",2002,"European Journal of Inorganic Chemistry","","Article","10.1002/1099-0682(200212)2002:12<3347::AID-EJIC3347>3.0.CO;2-R",42,27,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8109
"5812","L.H. Do","Toward functional carboxylate-bridged diiron protein mimics: Achieving structural stability and conformational flexibility using a macrocylic ligand framework",2011,"Journal of the American Chemical Society","","Article","10.1021/ja2021312",38,28,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8110
"5813","P. Hermankova","Thermal decomposition of ferric oxalate tetrahydrate in oxidative and inert atmospheres: the role of ferrous oxalate as an intermediate",2010,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.200900835",38,29,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8111
"5814","T. Marín","Influence of Surface Treatment on Magnetic Properties of Fe<inf>3</inf>O<inf>4</inf> Nanoparticles Synthesized by Electrochemical Method",2016,"Journal of Physical Chemistry B","","Article","10.1021/acs.jpcb.6b01796",36,30,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8112
"5815","L. Dassama","A 2.8 Å Fe-Fe separation in the Fe<inf>2</inf><sup>III/IV</sup> intermediate, X, from Escherichia coli ribonucleotide reductase",2013,"Journal of the American Chemical Society","","Article","10.1021/ja407438p",36,31,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8113
"5816","A.R. McDonald","A mononuclear carboxylate-rich oxoiron(iv) complex: A structural and functional mimic of TauD intermediate 'J'",2012,"Chemical Science","","Article","10.1039/c2sc01044e",36,32,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8114
"5817","G. Ruisi","Triorganotin(IV) derivatives of 7-amino-2-(methylthio)[1,2,4]triazolo[1,5-a]pyrimidine-6-carboxylic acid. Synthesis, spectroscopic characterization, in vitro antimicrobial activity and X-ray crystallography",2010,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X0900761X","Article","10.1016/j.jorganchem.2009.11.019",35,33,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8115
"5818","K. Jensen","Peroxo-type intermediates in class I ribonucleotide reductase and related binuclear non-heme iron enzymes",2009,"Journal of the American Chemical Society","","Article","10.1021/ja809983g",35,34,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8116
"5819","Y. Duan","Light-induced decarboxylation in a photo-responsive iron-containing complex based on polyoxometalate and oxalato ligands",2016,"Chemical Science","","Article","10.1039/c6sc01919f",34,35,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8117
"5820","J. Kuzelka","Carboxylate-bridged diiron(II) complexes with a sterically hindered phthalazine ligand",2002,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169302009908","Article","10.1016/S0020-1693(02)00990-8",32,36,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8118
"5821","R. Behan","The aging-associated enzyme CLK-1 is a member of the carboxylate-bridged diiron family of proteins",2010,"Biochemistry","","Article","10.1021/bi101475z",31,37,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8119
"5822","K.B. Ayala-Luis","Intercalation of linear C9-C16 carboxylates in layered Fe<sup>II</sup>-Fe<sup>III</sup>-hydroxides (green rust) via ion exchange",2010,"Applied Clay Science","https://api.elsevier.com/content/article/eid/1-s2.0-S0169131710000049","Article","10.1016/j.clay.2010.01.003",31,38,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8120
"5823","N.M.F. Carvalho","Synthesis, characterization, X-ray molecular structure and catalase-like activity of a non-heme iron complex: Dichloro[N-propanoate-N,N-bis-(2-pyridylmethyl)amine]iron(III)",2006,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169306003604","Article","10.1016/j.ica.2006.06.021",30,39,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8121
"5824","S. Bhattacharjee","Size-modulation of functionalized Fe<inf>3</inf>O<inf>4</inf>: Nanoscopic customization to devise resolute piezoelectric nanocomposites",2020,"Dalton Transactions","","Article","10.1039/d0dt01167c",29,40,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8122
"5825","C.S. Rocha","Spectroscopic and X-ray structural characterization of new organotin carboxylates and their in vitro antifungal activities",2016,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S0277538716301826","Article","10.1016/j.poly.2016.05.031",29,41,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8123
"5826","H. Ahouari","Unraveling the structure of IRON(III) oxalate tetrahydrate and its reversible Li insertion capability",2015,"Chemistry of Materials","","Article","10.1021/cm5043149",29,42,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8124
"5827","M.N.M. Milunovic","Hexanuclear and undecanuclear iron(iii) carboxylates as catalyst precursors for cyclohexane oxidation",2013,"Dalton Transactions","","Article","10.1039/c3dt50966d",29,43,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8125
"5828","L. Dias","New di- and triorganotin(IV) carboxylates derived from a Schiff base: Synthesis, characterization and in vitro antimicrobial activities",2015,"Applied Organometallic Chemistry","","Article","10.1002/aoc.3292",28,44,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8126
"5829","A. Galani","Organotin adducts of indomethacin: Synthesis, crystal structures and spectral characterization of the first organotin complexes of indomethacin",2004,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S0277538704001962","Article","10.1016/j.poly.2004.05.004",28,45,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8127
"5830","T. Birsa Čelič","Spectroscopic evidence for the structure directing role of the solvent in the synthesis of two iron carboxylates",2012,"Angewandte Chemie - International Edition","","Article","10.1002/anie.201204573",27,46,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8128
"5831","T. Moore","The effect of long-term fertilization on peat in an ombrotrophic bog",2019,"Geoderma","https://api.elsevier.com/content/article/eid/1-s2.0-S0016706118322547","Article","10.1016/j.geoderma.2019.02.034",26,47,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8129
"5832","W.G. Han","DFT calculations of comparative energetics and ENDOR/Mössbauer properties for two protonation states of the iron dimer cluster of ribonucleotide reductase intermediate X",2009,"Dalton Transactions","","Article","10.1039/b903847g",26,48,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8130
"5833","T. Tanase","Tetranuclear iron(III) complexes with a planar (μ-oxo)(μ-hydroxo)bis(μ-alkoxo)bis(μ-carboxylato)tetrairon core derived from hydrolysis of carboxylic acid amides by diiron(III) center",2000,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169399002546","Article","10.1016/S0020-1693(99)00254-6",25,49,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8131
"5834","R. Ayikpoe","Spectroscopic and Electrochemical Characterization of the Mycofactocin Biosynthetic Protein, MftC, Provides Insight into Its Redox Flipping Mechanism",2019,"Biochemistry","","Article","10.1021/acs.biochem.8b01082",24,50,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8132
"5835","J. Strautmann","Design and synthesis of a dinucleating ligand system with varying terminal donor functions that provides no bridging donor and its application to the synthesis of a series of Fe<sup>III</sup>-μ-O-Fe<sup>III</sup> complexes",2016,"Dalton Transactions","","Article","10.1039/c5dt03711e",24,51,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8133
"5836","V. Rabe","Syntheses, crystal structures, spectroscopic properties, and catalytic aerobic oxidations of novel trinuclear non-heme iron complexes",2009,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.200900516",24,52,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8134
"5837","S. Tanase","Versatility in the binding of 2-pyrazinecarboxylate with iron. Synthesis, structure and magnetic properties of iron(II) and iron(III) complexes",2006,"Dalton Transactions","","Article","10.1039/b512048a",24,53,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8135
"5838","S. Mosivand","The effect of organics on the structure and magnetization of electro-synthesised magnetite nanoparticles",2013,"Journal of Nanoparticle Research","","Article","10.1007/s11051-013-1795-y",23,54,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8136
"5839","V. López-Días","Different source of n-alkanes and n-alkan-2-ones in a 6000cal. yr BP Sphagnum-rich temperate peat bog (Roñanzas, N Spain)",2013,"Organic Geochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0146638013000089","Article","10.1016/j.orggeochem.2013.01.006",23,55,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8137
"5840","M. Assunta Girasolo","New organotin(IV) complexes with l-Arginine, N<inf>α</inf>-t-Boc-l-Arginine and l-Alanyl-l-Arginine: Synthesis, structural investigations and cytotoxic activity",2010,"Journal of Organometallic Chemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0022328X0900744X","Article","10.1016/j.jorganchem.2009.11.002",22,56,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8138
"5841","D. Dobrzyńska","Synthesis, Spectroscopy, and Magnetic Properties of Fe<sup>II</sup> and Co<sup>II</sup> Quinoline-2-carboxylates - Crystal Structure of trans-Bis(quinoline-2-carboxylato)bis(propanol)iron(II)",2004,"European Journal of Inorganic Chemistry","","Article","10.1002/ejic.200300327",22,57,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8139
"5842","I.A. Lutsenko","Tri- and tetranuclear heteropivalate complexes with core {Fe<inf>2</inf>Ni<inf>x</inf>O} (x = 1, 2): Synthesis, structure, magnetic and thermal properties",2019,"Polyhedron","https://api.elsevier.com/content/article/eid/1-s2.0-S027753871830812X","Article","10.1016/j.poly.2018.12.018",21,58,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8140
"5843","T.T. Lu","Aging-associated enzyme human clock-1: Substrate-mediated reduction of the diiron center for 5-demethoxyubiquinone hydroxylation",2013,"Biochemistry","","Article","10.1021/bi301674p",21,59,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8141
"5844","K.B. Ayala-Luis","One-pot synthesis and characterization of Fe<sup>II</sup>-Fe<sup>III</sup> hydroxide (green rust) intercalated with C9-C14 linear alkyl carboxylates",2010,"Applied Clay Science","https://api.elsevier.com/content/article/eid/1-s2.0-S0169131710003169","Article","10.1016/j.clay.2010.10.002",21,60,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8142
"5845","M. Nath","Organotin(IV) tryptophanylglycinates: Potential non-steroidal anti inflammatory agents; crystal structure of dibutyltin(IV) tryptophanylglycinate",2009,"Applied Organometallic Chemistry","","Article","10.1002/aoc.1514",21,61,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8143
"5846","D. Lee","Structural flexibility within a sterically hindered ligand platform: Mononuclear iron(II) carboxylate complexes as subsite models for diiron(II) centers",2002,"Inorganica Chimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0020169302012008","Article","10.1016/S0020-1693(02)01200-8",21,62,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8144
"5847","S. Friedle","Modeling the syn disposition of nitrogen donors in non-heme diiron enzymes. Synthesis, characterization, and hydrogen peroxide reactivity of diiron(III) complexes with the syn N-donor ligand H<inf>2</inf>BPG<inf>2</inf>DEV",2009,"Journal of the American Chemical Society","","Article","10.1021/ja906137y",18,65,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8147
"5848","A.J. Komor","CmlI N-Oxygenase Catalyzes the Final Three Steps in Chloramphenicol Biosynthesis without Dissociation of Intermediates",2017,"Biochemistry","","Article","10.1021/acs.biochem.7b00695",17,66,"2024-07-01 12:00:00","scopus","moss*--carboxylation",8148
