"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"7917","S. Dai","An in-depth interpretation of definition and classification of macerals in coal (ICCP system 1994) for Chinese Researchers, II: Inertinite",2021,"Meitan Xuebao/Journal of the China Coal Society","","Article","10.13225/j.cnki.jccs.2021.0420",10,192,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160809
"7918","S. Körmös","Petrographic and organic geochemical study of the Eocene Kosd Formation (northern Pannonian Basin): Implications for paleoenvironment and hydrocarbon source potential",2020,"International Journal of Coal Geology","https://api.elsevier.com/content/article/eid/1-s2.0-S0166516220305516","Article","10.1016/j.coal.2020.103555",10,193,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160810
"7919","N. Zamansani","Organic petrology and geochemistry of Triassic and Jurassic coals of the Tabas Basin, Northeastern/Central Iran",2019,"International Journal of Coal Science and Technology","","Article","10.1007/s40789-019-0260-7",10,194,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160811
"7920","J.O. Uguna","Improving spatial predictability of petroleum resources within the Central Tertiary Basin, Spitsbergen: A geochemical and petrographic study of coals from the eastern and western coalfields",2017,"International Journal of Coal Geology","https://api.elsevier.com/content/article/eid/1-s2.0-S0166516216304487","Article","10.1016/j.coal.2017.06.007",10,195,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160812
"7921","A. Jurczak-Drabek","The development of organic microfacies in the Carboniferous lithostratigraphic section of the Upper Silesian Coal Basin",2000,"Biuletyn - Panstwowego Instytutu Geologicznego","","Article","",10,196,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160813
"7922","J. Potter","The petrology and origin of coals from the lower Carboniferous Mattson formation, southwestern district of Mackenzie, Canada",1993,"International Journal of Coal Geology","https://api.elsevier.com/content/article/eid/1-s2.0-016651629390007W","Article","10.1016/0166-5162(93)90007-W",10,197,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160814
"7923","M. Shibaoka","Genesis of micrinite in some Australian coals",1983,"Fuel","https://api.elsevier.com/content/article/eid/1-s2.0-0016236183903010","Article","10.1016/0016-2361(83)90301-0",10,198,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160815
"7924","C. Zhao","Paleoclimate-induced wildfires in a paleomire in the Ordos Basin, Northern China during the Middle Jurassic greenhouse period",2023,"Chemical Geology","https://api.elsevier.com/content/article/eid/1-s2.0-S0009254123003777","Article","10.1016/j.chemgeo.2023.121677",9,199,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160816
"7925","V. Enev","Polarity-based sequential extraction as a simple tool to reveal the structural complexity of humic acids",2021,"Agronomy","","Article","10.3390/agronomy11030587",9,200,"2024-07-23 10:07:48","scopus,scopus","peat--reflectance,peat--reflectance",160817
"7926","E.A. Kaiser","Evaluation of methods to estimate the soil microbial biomass and the relationship with soil texture and organic matter",1992,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-003807179290046Z","Article","10.1016/0038-0717(92)90046-Z",297,6,"2024-07-23 10:29:13","scopus,scopus,scopus","peat--respiration,peat--respiration,peat--soil",160823
"7927","R.W. Howarth","Pyrite: Its rapid formation in a salt marsh and its importance in ecosystem metabolism",1979,"Science","","Article","10.1126/science.203.4375.49",237,16,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160833
"7928","D. Iannotti","Oxygen respirometry to assess stability and maturity of composted municipal solid waste",1994,"Journal of Environmental Quality","","Article","10.2134/jeq1994.00472425002300060007x",194,22,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160839
"7929","L. Chasar","Radiocarbon and stable carbon isotopic evidence for transport and transformation of dissolved organic carbon, dissolved inorganic carbon, and CH<sup>4</sup> in a northern Minnesota Peatland",2000,"Global Biogeochemical Cycles","","Article","10.1029/1999GB001221",187,24,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160841
"7930","T. Hirano","Carbon dioxide balance of a tropical peat swamp forest in Kalimantan, Indonesia",2007,"Global Change Biology","","Article","10.1111/j.1365-2486.2006.01301.x",185,26,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160843
"7931","D.M.D. Hendriks","The full greenhouse gas balance of an abandoned peat meadow",2007,"Biogeosciences","","Article","10.5194/bg-4-411-2007",165,32,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160849
"7932","N. Panikov","Cold season CH<inf>4</inf> And CO<inf>2</inf> emission from boreal peat bogs (West Siberia): Winter fluxes and thaw activation dynamics",2000,"Global Biogeochemical Cycles","","Article","10.1029/1999GB900097",165,33,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160850
"7933","S.M. Palmer","Sources of organic and inorganic carbon in a headwater stream: Evidence from carbon isotope studies",2001,"Biogeochemistry","","Article","10.1023/A:1006447706565",164,34,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160851
"7934","P. Doelman","Short-term and long-term effects of cadmium, chromium, copper, nickel, lead and zinc on soil microbial respiration in relation to abiotic soil factors",1984,"Plant and Soil","","Article","10.1007/BF02184325",162,36,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160853
"7935","K. Hergoualc'H","Stocks and fluxes of carbon associated with land use change in Southeast Asian tropical peatlands: A review",2011,"Global Biogeochemical Cycles","","Review","10.1029/2009GB003718",160,37,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160854
"7936","D. Hope","Variations in dissolved CO<inf>2</inf> and CH<inf>4</inf> in a first-order stream and catchment: An investigation of soil-stream linkages",2004,"Hydrological Processes","","Article","10.1002/hyp.5657",160,38,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160855
"7937","P. Ojanen","Soil-atmosphere CO<inf>2</inf>, CH<inf>4</inf> and N<inf>2</inf>O fluxes in boreal forestry-drained peatlands",2010,"Forest Ecology and Management","https://api.elsevier.com/content/article/eid/1-s2.0-S0378112710002409","Article","10.1016/j.foreco.2010.04.036",154,41,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160858
"7938","O. Dllly","Microbial biomass content, basal respiration and enzyme activities during the course of decomposition of leaf litter in a black alder (Alnus glutinosa (L.) Gaertn.) forest",1996,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-0038071796000752","Article","10.1016/0038-0717(96)00075-2",147,45,"2024-07-23 10:29:13","scopus,scopus,scopus","peat--respiration,peat--respiration,peat--watercontent",160862
"7939","H.T. Koponen","Microbial communities, biomass, and activities in soils as affected by freeze thaw cycles",2006,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071706000654","Article","10.1016/j.soilbio.2005.12.010",142,49,"2024-07-23 10:29:13","scopus,scopus,scopus","peat--respiration,peat--respiration,peat--watercontent",160866
"7940","G. Shaver","Carbon turnover in Alaskan tundra soils: Effects of organic matter quality, temperature, moisture and fertilizer",2006,"Journal of Ecology","","Article","10.1111/j.1365-2745.2006.01139.x",141,50,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160867
"7941","G.J. Clark","Changes in chemical and biological properties of a sodic clay subsoil with addition of organic amendments",2007,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071707002507","Article","10.1016/j.soilbio.2007.06.003",137,54,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160871
"7942","M.D.P. Castillo","Effect of biobed composition, moisture, and temperature on the degradation of pesticides",2007,"Journal of Agricultural and Food Chemistry","","Article","10.1021/jf0707637",136,56,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160873
"7943","K.N. Duddleston","Anaerobic microbial biogeochemistry in a northern bog: Acetate as a dominant metabolic end product",2002,"Global Biogeochemical Cycles","","Article","10.1029/2001gb001402",132,60,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160877
"7944","E. Witter","Size of the soil microbial biomass in a long-term field experiment as affected by different n-fertilizers and organic manures",1993,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-003807179390105K","Article","10.1016/0038-0717(93)90105-K",132,61,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160878
"7945","K. Knorr","Impact of experimental drought and rewetting on redox transformations and methanogenesis in mesocosms of a northern fen soil",2009,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071709000753","Article","10.1016/j.soilbio.2009.02.030",122,69,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160886
"7946","R. Berner","The carbon and sulfur cycles and atmospheric oxygen from middle Permian to middle Triassic",2005,"Geochimica et Cosmochimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0016703705002553","Article","10.1016/j.gca.2005.03.021",121,71,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160888
"7947","S.E. Crow","Sources of CO<inf>2</inf> emission from a northern peatland: Root respiration, exudation, and decomposition",2005,"Ecology","","Article","10.1890/04-1575",108,82,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160899
"7948","L. Elsgaard","Net ecosystem exchange of CO<inf>2</inf> and carbon balance for eight temperate organic soils under agricultural management",2012,"Agriculture, Ecosystems and Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0167880912003258","Article","10.1016/j.agee.2012.09.001",106,85,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160902
"7949","B. Hausmann","Peatland Acidobacteria with a dissimilatory sulfur metabolism",2018,"ISME Journal","","Article","10.1038/s41396-018-0077-1",99,93,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160910
"7950","A. Saari","Methane oxidation in boreal forest soils: Kinetics and sensitivity to pH and ammonium",2004,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071704000781","Article","10.1016/j.soilbio.2004.01.018",99,94,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160911
"7951","A.P. Schrier-Uijl","Comparison of chamber and eddy covariance-based CO<inf>2</inf> and CH<inf>4</inf> emission estimates in a heterogeneous grass ecosystem on peat",2010,"Agricultural and Forest Meteorology","https://api.elsevier.com/content/article/eid/1-s2.0-S016819230900272X","Article","10.1016/j.agrformet.2009.11.007",97,96,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160913
"7952","J. Kurbatova","Modeling carbon dynamics in two adjacent spruce forests with different soil conditions in Russia",2008,"Biogeosciences","","Article","10.5194/bg-5-969-2008",95,100,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160917
"7953","M. Maljanen","Fluxes of N<inf>2</inf>O, CH<inf>4</inf> and CO<inf>2</inf> on afforested boreal agricultural soils",2001,"Plant and Soil","","Article","10.1023/A:1010372914805",94,101,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160918
"7954","C. Biasi","Direct experimental evidence for the contribution of lime to CO<inf>2</inf> release from managed peat soil",2008,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S003807170800237X","Article","10.1016/j.soilbio.2008.07.011",93,103,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160920
"7955","M.E. Hines","Uncoupling of acetate degradation from methane formation in Alaskan wetlands: Connections to vegetation distribution",2008,"Global Biogeochemical Cycles","","Article","10.1029/2006GB002903",93,104,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160921
"7956","R. Andersen","The physicochemical and microbiological status of a restored bog in Québec: Identification of relevant criteria to monitor success",2006,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071705004025","Article","10.1016/j.soilbio.2005.10.012",90,106,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160923
"7957","J.E. Corbett","Partitioning pathways of CO<inf>2</inf> production in peatlands with stable carbon isotopes",2013,"Biogeochemistry","","Article","10.1007/s10533-012-9813-1",88,108,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160925
"7958","K. Leiber-Sauheitl","High CO2 fluxes from grassland on histic gleysol along soil carbon and drainage gradients",2014,"Biogeosciences","","Article","10.5194/bg-11-749-2014",87,109,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160926
"7959","J. Alm","Emission factors and their uncertainty for the exchange of CO<inf>2</inf>, CH<inf>4</inf> and N<inf>2</inf>O in Finnish managed peatlands",2007,"Boreal Environment Research","","Article","",87,111,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160928
"7960","R. Aerts","Plant community mediated vs. nutritional controls on litter decomposition rates in grasslands",2003,"Ecology","","Article","10.1890/02-0712",83,117,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160934
"7961","S. Ntougias","Suppression of soil-borne pathogens of tomato by composts derived from agro-industrial wastes abundant in Mediterranean regions",2008,"Biology and Fertility of Soils","","Article","10.1007/s00374-008-0295-1",82,121,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160938
"7962","K. Hergoualc'h","Greenhouse gas emission factors for land use and land-use change in Southeast Asian peatlands",2014,"Mitigation and Adaptation Strategies for Global Change","","Review","10.1007/s11027-013-9511-x",81,122,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160939
"7963","J. Beer","Transport and thermodynamics constrain belowground carbon turnover in a northern peatland&gt;",2007,"Geochimica et Cosmochimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0016703707001317","Article","10.1016/j.gca.2007.03.010",81,125,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160942
"7964","N. Basiliko","Influence of Ni, Co, Fe, and Na additions on methane production in Sphagnum-dominated Northern American peatlands",2001,"Biogeochemistry","","Article","10.1023/A:1006461803585",80,126,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160943
"7965","G. Erkens","Double trouble: Subsidence and CO<inf>2</inf> respiration due to 1,000 years of Dutch coastal peatlands cultivation",2016,"Hydrogeology Journal","","Article","10.1007/s10040-016-1380-4",79,127,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160944
"7966","C. Lloyd","Annual carbon balance of a managed wetland meadow in the Somerset Levels, UK",2006,"Agricultural and Forest Meteorology","https://api.elsevier.com/content/article/eid/1-s2.0-S0168192306001201","Article","10.1016/j.agrformet.2006.04.005",78,129,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160946
"7967","K.E.B. O'Connell","Net ecosystem production of two contrasting boreal black spruce forest communities",2003,"Ecosystems","","Article","10.1007/PL00021511",78,130,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160947
"7968","P.A. Raymond","Ecosystem Modulation of Dissolved Carbon Age in a Temperate Marsh-Dominated Estuary",2003,"Ecosystems","","Article","10.1007/s10021-002-0213-6",77,133,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160950
"7969","S.C. Whalen","Methane oxidation, production, and emission at contrasting sites in a Boreal bog",2000,"Geomicrobiology Journal","","Article","10.1080/01490450050121198",77,134,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160951
"7970","L.X. Chen","Metabolic versatility of small archaea Micrarchaeota and Parvarchaeota",2018,"ISME Journal","","Article","10.1038/s41396-017-0002-z",75,136,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160953
"7971","M. Berggren","Distinct patterns of microbial metabolism associated to riverine dissolved organic carbon of different source and quality",2015,"Journal of Geophysical Research: Biogeosciences","","Article","10.1002/2015JG002963",75,137,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160954
"7972","J. Kumpiene","Microbial biomass, respiration and enzyme activities after in situ aided phytostabilization of a Pb- and Cu-contaminated soil",2009,"Ecotoxicology and Environmental Safety","https://api.elsevier.com/content/article/eid/1-s2.0-S0147651308001826","Article","10.1016/j.ecoenv.2008.07.002",75,139,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160956
"7973","F. St-Hilaire","McGill wetland model: Evaluation of a peatland carbon simulator developed for global assessments",2010,"Biogeosciences","","Article","10.5194/bg-7-3517-2010",74,141,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160958
"7974","U. Kokfelt","Ecosystem responses to increased precipitation and permafrost decay in subarctic Sweden inferred from peat and lake sediments",2009,"Global Change Biology","","Article","10.1111/j.1365-2486.2009.01880.x",73,143,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160960
"7975","K.L. Jimenez","Carbon dioxide exchange rates from short- and long-hydroperiod Everglades freshwater marsh",2012,"Journal of Geophysical Research: Biogeosciences","","Article","10.1029/2012JG002117",72,144,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160961
"7976","J. Waddington","Northern Canadian wetlands: Net ecosystem CO<inf>2</inf> exchange and climatic change",1998,"Climatic Change","","Article","10.1023/A:1005468920206",72,146,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160963
"7977","C. Blodau","Support for an anaerobic sulfur cycle in two Canadian peatland soils",2007,"Journal of Geophysical Research: Biogeosciences","","Article","10.1029/2006JG000364",70,149,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160966
"7978","C. Gao","Electron accepting capacity of dissolved and particulate organic matter control CO<inf>2</inf> and CH<inf>4</inf> formation in peat soils",2019,"Geochimica et Cosmochimica Acta","https://api.elsevier.com/content/article/eid/1-s2.0-S0016703718306240","Article","10.1016/j.gca.2018.11.004",69,150,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160967
"7979","W. Gao","Evaluation of spent mushroom substrate as substitute of peat inChinese biobeds",2015,"International Biodeterioration and Biodegradation","https://api.elsevier.com/content/article/eid/1-s2.0-S0964830514003771","Article","10.1016/j.ibiod.2014.12.008",67,156,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160973
"7980","T. Boski","Chronology of the sedimentary processes during the postglacial sea level rise in two estuaries of the Algarve coast, Southern Portugal",2008,"Estuarine, Coastal and Shelf Science","https://api.elsevier.com/content/article/eid/1-s2.0-S0272771407004453","Article","10.1016/j.ecss.2007.09.012",67,158,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160975
"7981","A. Veeken","Improving quality of composted biowaste to enhance disease suppressiveness of compost-amended, peat-based potting mixes",2005,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071705001458","Article","10.1016/j.soilbio.2005.03.018",67,159,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160976
"7982","J. Kim","Soil surface CO<inf>2</inf> flux in a Minnesota peatland",1992,"Biogeochemistry","","Article","10.1007/BF00000425",67,161,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160978
"7983","D.L. Watts","Hydrologic modification and the loss of self-organized patterning in the ridge-slough mosaic of the Everglades",2010,"Ecosystems","","Article","10.1007/s10021-010-9356-z",66,162,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160979
"7984","E. Karanasios","Novel biomixtures based on local Mediterranean lignocellulosic materials: Evaluation for use in biobed systems",2010,"Chemosphere","https://api.elsevier.com/content/article/eid/1-s2.0-S0045653510006508","Article","10.1016/j.chemosphere.2010.06.003",66,163,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160980
"7985","C. Kechavarzi","The role of soil moisture, temperature and nutrient amendment on CO<inf>2</inf> efflux from agricultural peat soil microcosms",2010,"Geoderma","https://api.elsevier.com/content/article/eid/1-s2.0-S0016706109000706","Article","10.1016/j.geoderma.2009.02.018",66,164,"2024-07-23 10:29:13","scopus,scopus,scopus","peat--respiration,peat--respiration,peat--waterpotential",160981
"7986","C. Blodau","Belowground carbon turnover in a temperate ombrotrophic bog",2007,"Global Biogeochemical Cycles","","Article","10.1029/2005GB002659",66,165,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160982
"7987","B. Kraigher","Microbial activity and community structure in two drained fen soils in the Ljubljana Marsh",2006,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071706002227","Article","10.1016/j.soilbio.2006.04.031",65,169,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160986
"7988","J. Hommeltenberg","Can a bog drained for forestry be a stronger carbon sink than a natural bog forest?",2014,"Biogeosciences","","Article","10.5194/bg-11-3477-2014",64,172,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160989
"7989","R. McMillan","Nitrogen mineralization and microbial activity in oil sands reclaimed boreal forest soils",2007,"Journal of Environmental Quality","","Article","10.2134/jeq2006.0530",63,176,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160993
"7990","R. Petrone","Ecosystem scale evapotranspiration and net CO<inf>2</inf> exchange from a restored peatland",2001,"Hydrological Processes","","Article","10.1002/hyp.475",63,177,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160994
"7991","F. Leroy","Vegetation composition controls temperature sensitivity of CO<inf>2</inf> and CH<inf>4</inf> emissions and DOC concentration in peatlands",2017,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071716303157","Article","10.1016/j.soilbio.2017.01.005",61,179,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160996
"7992","M. Berggren","Hydrological control of organic carbon support for bacterial growth in boreal headwater streams",2009,"Microbial Ecology","","Article","10.1007/s00248-008-9423-6",61,181,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160998
"7993","K.H. Knorr","Fluxes and <sup>13</sup>C isotopic composition of dissolved carbon and pathways of methanogenesis in a fen soil exposed to experimental drought",2008,"Biogeosciences","","Article","10.5194/bg-5-1457-2008",61,182,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",160999
"7994","J. Conkle","An initial screening of antibiotic effects on microbial respiration in wetland soils",2012,"Journal of Environmental Science and Health - Part A Toxic/Hazardous Substances and Environmental Engineering","","Article","10.1080/10934529.2012.672315",60,184,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161001
"7995","J.A. Prananto","Drainage increases CO<inf>2</inf> and N<inf>2</inf>O emissions from tropical peat soils",2020,"Global Change Biology","","Article","10.1111/gcb.15147",59,187,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161004
"7996","J. Leifeld","Soil organic matter stoichiometry as indicator for peatland degradation",2020,"Scientific Reports","","Article","10.1038/s41598-020-64275-y",59,188,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161005
"7997","C. Beyer","Greenhouse gas exchange of rewetted bog peat extraction sites and a Sphagnum cultivation site in northwest Germany",2015,"Biogeosciences","","Article","10.5194/bg-12-2101-2015",59,189,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161006
"7998","A. Pant","Effects of vermicompost tea (aqueous extract) on pak choi yield, quality, and on soil biological properties",2011,"Compost Science and Utilization","","Article","10.1080/1065657X.2011.10737010",59,190,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161007
"7999","K. Telmer","Isotopic constraints on the transpiration, evaporation, energy, and gross primary production budgets of a large boreal watershed: Ottawa River basin, Canada",2000,"Global Biogeochemical Cycles","","Article","10.1029/1999GB900078",58,192,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161009
"8000","S. Sundari","Effect Of Groundwater Level On Soil Respiration In Tropical Peat Swamp Forests",2012,"Journal of Agricultural Meteorology","","Article","10.2480/agrmet.68.2.6",57,193,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161010
"8001","M.A. Tinling","Repeating cardiopulmonary health effects in rural North Carolina population during a second large peat wildfire",2016,"Environmental Health: A Global Access Science Source","","Article","10.1186/s12940-016-0093-4",57,194,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161011
"8002","M. Koskinen","Measurements of CO<inf>2</inf> exchange with an automated chamber system throughout the year: Challenges in measuring night-time respiration on porous peat soil",2014,"Biogeosciences","","Article","10.5194/bg-11-347-2014",57,195,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161012
"8003","Y. Yanai","Fungal N<inf>2</inf>O production in an arable peat soil in Central Kalimantan, Indonesia",2007,"Soil Science and Plant Nutrition","","Article","10.1111/j.1747-0765.2007.00201.x",57,197,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161014
"8004","A. Heinemeyer","Comparing the closed static versus the closed dynamic chamber flux methodology: Implications for soil respiration studies",2011,"Plant and Soil","","Article","10.1007/s11104-011-0804-0",56,199,"2024-07-23 10:29:13","scopus,scopus","peat--respiration,peat--respiration",161016
"8005","K. POCOCK","ON THE OCCURRENCE OF BRANCHED AND SWOLLEN RHIZOIDS IN BRITISH HEPATICS: THEIR RELATIONSHIPS WITH THE SUBSTRATUM AND ASSOCIATIONS WITH FUNGI",1985,"New Phytologist","","Article","10.1111/j.1469-8137.1985.tb03657.x",48,2,"2024-07-23 10:19:13","scopus,scopus","peat--rhizoid,peat--rhizoid",161019
"8006","F. Von Wintzingerode","Identification of environmental strains of Bacillus mycoides by fatty acid analysis and species-specific 16S rDNA oligonucleotide probe",1997,"FEMS Microbiology Ecology","https://api.elsevier.com/content/article/eid/1-s2.0-S0168649697000573","Article","10.1016/S0168-6496(97)00057-3",27,5,"2024-07-23 10:19:13","scopus,scopus","peat--rhizoid,peat--rhizoid",161022
"8007","M. Nisar","The protein extraction method of Metroxylon sagu leaf for high-resolution two-dimensional gel electrophoresis and comparative proteomics",2020,"Chemical and Biological Technologies in Agriculture","","Article","10.1186/s40538-020-00180-w",5,5,"2024-07-23 09:53:05","scopus,scopus","peat--rubisco,peat--rubisco",161030
"8008","W. Hu","Poly(methylene) crystallites in humic substances detected by nuclear magnetic resonance",2000,"Environmental Science and Technology","","Article","10.1021/es990506l",185,3,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161036
"8009","A. Peregon","The use of ALOS/PALSAR backscatter to estimate above-ground forest biomass: A case study in Western Siberia",2013,"Remote Sensing of Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425713002058","Article","10.1016/j.rse.2013.06.012",79,13,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161046
"8010","M. Jacquin","Chemical analysis and aqueous solution properties of charged amphiphilic block copolymers PBA-b-PAA synthesized by MADIX<sup>®</sup>",2007,"Journal of Colloid and Interface Science","https://api.elsevier.com/content/article/eid/1-s2.0-S0021979707011745","Article","10.1016/j.jcis.2007.08.025",73,14,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161047
"8011","C. Chagué-Goff","Late Holocene record of environmental changes, cyclones and tsunamis in a coastal lake, Mangaia, Cook Islands",2016,"Island Arc","","Article","10.1111/iar.12153",57,17,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161050
"8012","C.E. McClennen","Framework stratigraphy for the Lagoon of Venice, Italy: Revealed in new seismic-reflection profiles and cores",1997,"Journal of Coastal Research","","Article","",37,22,"2024-07-23 10:08:21","scopus,scopus","peat--scattering,peat--scattering",161055
