"","Authors","Title","Year","Source","ArticleURL","Type","DOI","Cites","GSRank","QueryDate","Database","SearchTerms","RecordID"
"2821","S.L. Ustin","Remote sensing of biological soil crust under simulated climate change manipulations in the Mojave Desert",2009,"Remote Sensing of Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425708003118","Article","10.1016/j.rse.2008.09.013",62,92,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--relectance",137527
"2822","J. Powell","Desert crust microorganisms, their environment, and human health",2015,"Journal of Arid Environments","https://api.elsevier.com/content/article/eid/1-s2.0-S0140196313002176","Article","10.1016/j.jaridenv.2013.11.004",60,93,"2024-07-17 10:08:14","scopus","biocrust--nitrogen",137528
"2823","K. Stewart","Bryophyte-cyanobacterial associations as a key factor in N<inf>2</inf>-fixation across the Canadian Arctic",2011,"Plant and Soil","","Article","10.1007/s11104-011-0750-x",58,98,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137533
"2824","R. Hu","The response mechanisms of soil N mineralization under biological soil crusts to temperature and moisture in temperate desert regions",2014,"European Journal of Soil Biology","https://api.elsevier.com/content/article/eid/1-s2.0-S1164556314000144","Article","10.1016/j.ejsobi.2014.02.008",56,102,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--watercontent",137537
"2825","Y. Marusenko","Ammonia-oxidizing archaea and bacteria are structured by geography in biological soil crusts across North American arid lands",2013,"Ecological Processes","","Article","10.1186/2192-1709-2-9",53,110,"2024-07-17 10:08:14","scopus","biocrust--nitrogen",137545
"2826","E. Zaady","Seasonal change and nitrogen cycling in a patchy Negev Desert: A review",2005,"Arid Land Research and Management","","Review","10.1080/15324980590916512",48,120,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137555
"2827","X. Zhou","Nitrogen pools in soil covered by biological soil crusts of different successional stages in a temperate desert in Central Asia",2020,"Geoderma","https://api.elsevier.com/content/article/eid/1-s2.0-S0016706119312285","Article","10.1016/j.geoderma.2019.114166",46,126,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137561
"2828","K. Janatková","Community structure of soil phototrophs along environmental gradients in arid Himalaya",2013,"Environmental Microbiology","","Article","10.1111/1462-2920.12132",45,132,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137567
"2829","K. Stewart","Small-scale spatial patterns in N<inf>2</inf>-fixation and nutrient availability in an arctic hummock-hollow ecosystem",2011,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071710003561","Article","10.1016/j.soilbio.2010.09.023",44,138,"2024-07-17 10:08:14","scopus,scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--phosphorus",137573
"2830","S.S. Bamforth","Protozoa of biological soil crusts of a cool desert in Utah",2008,"Journal of Arid Environments","https://api.elsevier.com/content/article/eid/1-s2.0-S0140196307002376","Article","10.1016/j.jaridenv.2007.08.007",44,139,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137574
"2831","R. Angel","Evaluation of primers targeting the diazotroph functional gene and development of NifMAP - A bioinformatics pipeline for analyzing nifH amplicon data",2018,"Frontiers in Microbiology","","Article","10.3389/fmicb.2018.00703",43,140,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137575
"2832","M. Delgado-Baquerizo","Biological soil crusts increase the resistance of soil nitrogen dynamics to changes in temperatures in a semi-arid ecosystem",2013,"Plant and Soil","","Article","10.1007/s11104-012-1404-3",43,143,"2024-07-17 10:08:14","scopus,scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--watercontent",137578
"2833","R. Ochoa-Hueso","Climatic conditions, soil fertility and atmospheric nitrogen deposition largely determine the structure and functioning of microbial communities in biocrust-dominated Mediterranean drylands",2016,"Plant and Soil","","Article","10.1007/s11104-015-2695-y",40,155,"2024-07-17 10:08:14","scopus","biocrust--nitrogen",137590
"2834","G.S.N. Reddy","Modestobacter versicolor sp. nov., an actinobacterium from biological soil crusts that produces melanins under oligotrophy, with emended descriptions of the genus Modestobacter and Modestobacter multiseptatus Mevs et al. 2000",2007,"International Journal of Systematic and Evolutionary Microbiology","","Article","10.1099/ijs.0.64932-0",40,156,"2024-07-17 10:08:14","scopus","biocrust--nitrogen",137591
"2835","Y. Zhang","Diversity of nitrogen-fixing, ammonia-oxidizing, and denitrifying bacteria in biological soil crusts of a revegetation area in Horqin Sandy Land, Northeast China",2014,"Ecological Engineering","https://api.elsevier.com/content/article/eid/1-s2.0-S092585741400322X","Article","10.1016/j.ecoleng.2014.07.032",39,157,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137592
"2836","R. Russow","A natural <sup>15</sup>N approach to determine the biological fixation of atmospheric nitrogen by biological soil crusts of the Negev Desert",2005,"Rapid Communications in Mass Spectrometry","","Article","10.1002/rcm.2214",38,159,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137594
"2837","R.L. Pendleton","Growth and nutrient content of herbaceous seedlings associated with biological soil crusts",2003,"Arid Land Research and Management","","Article","10.1080/15324980301598",38,160,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137595
"2838","P.E. Brewer","Impacts of moisture, soil respiration, and agricultural practices on methanogenesis in upland soils as measured with stable isotope pool dilution",2018,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071718303092","Article","10.1016/j.soilbio.2018.09.014",35,170,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--respiration",137605
"2839","C. Thomazo","Possible nitrogen fertilization of the early Earth Ocean by microbial continental ecosystems",2018,"Nature Communications","","Article","10.1038/s41467-018-04995-y",35,171,"2024-07-17 10:08:14","scopus","biocrust--nitrogen",137606
"2840","X. Zhou","Differential responses of dinitrogen fixation, diazotrophic cyanobacteria and ammonia oxidation reveal a potential warming-induced imbalance of the N-cycle in biological soil crusts",2016,"PLoS ONE","","Article","10.1371/journal.pone.0164932",34,176,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137611
"2841","R. Ochoa-Hueso","Biogeochemical indicators of elevated nitrogen deposition in semiarid Mediterranean ecosystems",2014,"Environmental Monitoring and Assessment","","Article","10.1007/s10661-014-3822-6",33,178,"2024-07-17 10:08:14","scopus,scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation,biocrust--phosphorus",137613
"2842","S. Hamman","Biogeochemical and Microbial Legacies of Non-Native Grasses Can Affect Restoration Success",2013,"Restoration Ecology","","Article","10.1111/j.1526-100X.2011.00856.x",33,180,"2024-07-17 10:08:14","scopus","biocrust--nitrogen",137615
"2843","M.R. Ross","Effects of fuels reductions on plant communities and soils in a Piñon-juniper woodland",2012,"Journal of Arid Environments","https://api.elsevier.com/content/article/eid/1-s2.0-S0140196311003533","Article","10.1016/j.jaridenv.2011.11.019",31,188,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137623
"2844","J. Wang","Molecular Ecology of nifH Genes and Transcripts Along a Chronosequence in Revegetated Areas of the Tengger Desert",2016,"Microbial Ecology","","Article","10.1007/s00248-015-0657-9",30,195,"2024-07-17 10:08:14","scopus,scopus","biocrust--nitrogen,biocrust--nitrogenfixation",137630
"2845","J.R. Román","Restoring soil functions by means of cyanobacteria inoculation: Importance of soil conditions and species selection",2018,"Land Degradation and Development","","Article","10.1002/ldr.3064",82,15,"2024-07-22 09:59:39","scopus,google","biocrust--nitrogenfixation,biocrust--reflectance",137650
"2846","J.B. Ramond","Microbial Biogeochemical Cycling of Nitrogen in Arid Ecosystems",2022,"Microbiology and Molecular Biology Reviews","","Review","10.1128/mmbr.00109-21",22,79,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137714
"2847","Z.T. Aanderud","The Burning of Biocrusts Facilitates the Emergence of a Bare Soil Community of Poorly-Connected Chemoheterotrophic Bacteria With Depressed Ecosystem Services",2019,"Frontiers in Ecology and Evolution","","Article","10.3389/fevo.2019.00467",22,80,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137715
"2848","E. Pushkareva","Nitrogen fixation and diurnal changes of photosynthetic activity in Arctic soil crusts at different development stage",2017,"European Journal of Soil Biology","https://api.elsevier.com/content/article/eid/1-s2.0-S1164556317300742","Article","10.1016/j.ejsobi.2017.02.002",20,86,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--photosynthesis",137721
"2849","B. Darby","Stable isotope composition of microfauna supports the occurrence of biologically fixed nitrogen from cyanobacteria in desert soil food webs",2012,"Journal of Arid Environments","https://api.elsevier.com/content/article/eid/1-s2.0-S0140196312001759","Article","10.1016/j.jaridenv.2012.06.006",20,87,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137722
"2850","T. Wertin","Elevated CO <inf>2</inf> did not mitigate the effect of a short-term drought on biological soil crusts",2012,"Biology and Fertility of Soils","","Article","10.1007/s00374-012-0673-6",19,89,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--quantumyield",137724
"2851","S. Warren","Biological Soil Crust Response to Late Season Prescribed Fire in a Great Basin Juniper Woodland",2015,"Rangeland Ecology and Management","https://api.elsevier.com/content/article/eid/1-s2.0-S1550742415000597","Article","10.1016/j.rama.2015.03.007",17,94,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137729
"2852","B. Steven","Resistance, Resilience, and Recovery of Dryland Soil Bacterial Communities Across Multiple Disturbances",2021,"Frontiers in Microbiology","","Article","10.3389/fmicb.2021.648455",15,97,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137732
"2853","K.J. Stewart","Potential contribution of native herbs and biological soil crusts to restoration of the biogeochemical nitrogen cycle in mining impacted sites in Northern Canada",2015,"Ecological Restoration","","Article","10.3368/er.33.1.30",13,100,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137735
"2854","S. Warren","Role of biological soil crusts in desert hydrology and geomorphology: Implications for military training operations",2014,"GSA Reviews in Engineering Geology","","Article","10.1130/2014.4122(16)",12,102,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137737
"2855","K. Heckman","Distribution and activity of hypolithic soil crusts in a hyperarid desert (Baja California, Mexico)",2006,"Biology and Fertility of Soils","","Article","10.1007/s00374-006-0104-7",11,107,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--photosynthesis",137742
"2856","K. Glaser","Habitat-specific composition of morphotypes with low genetic diversity in the green algal genus Klebsormidium (Streptophyta) isolated from biological soil crusts in Central European grasslands and forests",2017,"European Journal of Phycology","","Article","10.1080/09670262.2016.1235730",10,109,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137744
"2857","M. Bowker","Microclimate and propagule availability are equally important for rehabilitation of dryland N-fixing lichens",2010,"Restoration Ecology","","Article","10.1111/j.1526-100X.2009.00578.x",10,110,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137745
"2858","Y. Bi","Mining subsidence area reconstruction with N<inf>2</inf>-fixing plants promotes arbuscular mycorrhizal fungal biodiversity and microbial biomass C:N:P stoichiometry of cyanobacterial biocrusts",2022,"Forest Ecology and Management","https://api.elsevier.com/content/article/eid/1-s2.0-S0378112721008549","Review","10.1016/j.foreco.2021.119763",9,111,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--phosphorus",137746
"2859","S.B. Fang","Responses of biological soil crusts (BSC) from arid-semiarid habitats and polar region to global climate change",2008,"Shengtai Xuebao/ Acta Ecologica Sinica","","Article","",9,113,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137748
"2860","C. Tian","The Microbiomes in Lichen and Moss Biocrust Contribute Differently to Carbon and Nitrogen Cycles in Arid Ecosystems",2023,"Microbial Ecology","","Article","10.1007/s00248-022-02077-7",7,114,"2024-07-22 09:59:39","scopus,scopus,scopus","biocrust--nitrogenfixation,biocrust--respiration,biocrust--rubisco",137749
"2861","C.A. Pérez","Effects of penguin guano and moisture on nitrogen biological fixation in maritime Antarctic soils",2017,"Polar Biology","","Article","10.1007/s00300-016-1971-5",6,115,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137750
"2862","P. Zhang","Effect of wetting duration on nitrogen fixation of biological soil crusts in Shapotou, Northern China",2011,"Shengtai Xuebao/ Acta Ecologica Sinica","","Article","",6,116,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--watercontent",137751
"2863","L. Concostrina-Zubiri","Biological Soil Crust effects and responses in arid ecosystems: Recent advances at the species level",2013,"Ecosistemas","","Article","10.7818/ECOS.2013.22-3.13",5,119,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137754
"2864","P. Zhang","Nitrogen fixation potential of biological soil crusts in southeast edge of Tengger Desert, Northwest China",2012,"Chinese Journal of Applied Ecology","","Article","",5,120,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137755
"2865","E.N. Patova","Cyanobacteria and Algae in Biological Soil Crusts of Frost Boils in the Mountain Tundra of the Urals",2023,"Eurasian Soil Science","","Article","10.1134/S1064229322601822",4,122,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--phosphorus",137757
"2866","Y. Bi","Ecological restoration effect and carbon neutrality contribution of biological soil crusts in western mining area",2022,"Meitan Xuebao/Journal of the China Coal Society","","Article","10.13225/j.cnki.jccs.2022.0509",4,124,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137759
"2867","Y. Lu","Nitrogen deposition stimulated winter nitrous oxide emissions from bare sand more than biological soil crusts in cold desert ecosystem",2022,"Science of the Total Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969722038761","Article","10.1016/j.scitotenv.2022.156779",4,126,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137761
"2868","J. Li","Gene diversity and its function in the soil microbiome for moss crusts found southeast of the Tengger Desert",2018,"Biodiversity Science","","Article","10.17520/biods.2018026",4,128,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137763
"2869","K. Sorochkina","Contrasting seasonal patterns and factors regulating biocrust N<inf>2</inf>-fixation in two Florida agroecosystems",2022,"Frontiers in Microbiology","","Article","10.3389/fmicb.2022.892266",3,129,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--phosphorus",137764
"2870","V. Garća","Propagation of biological soil crust functional types from the Monte desert, Argentina",2021,"Ecologia Austral","","Article","",3,130,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137765
"2871","F.D. Alfaro","Exclusion of small mammals and lagomorphs invasion interact with human-trampling to drive changes in topsoil microbial community structure and function in semiarid Chile",2018,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071718301755","Article","10.1016/j.soilbio.2018.05.019",3,131,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137766
"2872","P. Zhang","Nitrogen fixation potential of biological soil crusts in Heidaigou open coal mine, Inner Mongolia, China",2016,"Chinese Journal of Applied Ecology","","Article","10.13287/j.1001-9332.201602.040",3,132,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--watercontent",137767
"2873","C. Zabala","Cryptogam communities as potential indicators of post-fire recovery in the piedmont.",2023,"Ecologia Austral","","Article","10.25260/EA.23.33.1.0.1820",2,133,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137768
"2874","E. Patova","Diversity of Cyanobacteria and Algae in Biological Soil Crusts of the Northern Ural Mountain Region Assessed through Morphological and Metabarcoding Approaches",2023,"Diversity","","Article","10.3390/d15101080",2,134,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137769
"2875","J. Zheng","The influence of desiccation on the recovery process of nitrogenase activity in restored biological soil crusts",2017,"Science China Life Sciences","","Letter","10.1007/s11427-016-9077-1",2,136,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137771
"2876","K. Baumann","Soil algae",2023,"Encyclopedia of Soils in the Environment, Second Edition: Volume 1-5","","Book Chapter","10.1016/B978-0-12-822974-3.00099-9",1,139,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137774
"2877","R. Rosentreter","Biological Soil of Crusts of North American Drylands: Cryptic Diversity at Risk",2022,"Imperiled: The Encyclopedia of Conservation: Volume 1-3","https://api.elsevier.com/content/article/eid/3-s2.0-B9780128211397000738","Book Chapter","10.1016/B978-0-12-821139-7.00073-8",1,143,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137778
"2878","X. Chen","Interactions among biological soil crust, vegetation, and soil on medium resolution pixel scale of remote sensing",2022,"Shengtai Xuebao","","Article","10.5846/STXB202107242000",1,144,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137779
"2879","K. Baumann","Soil algae",2023,"Encyclopedia of Soils in the Environment, Second Edition","","Book Chapter","10.1016/B978-0-12-822974-3.00099-9",0,151,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137786
"2880","B. Jiao","Diazotrophic community diversity in the succession development of biological soil crusts in water-wind erosion crisscross region of the Loess Plateau",2023,"Shengtai Xuebao","","Article","10.20103/j.stxb.202210072842",0,154,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137789
"2881","K. Tang","Spatial distribution and core community of diazotrophs in Biological soil crusts and subsoils in temperate semi-arid and arid deserts of China",2023,"Frontiers in Microbiology","","Article","10.3389/fmicb.2023.1074855",0,159,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137794
"2882","C.O. Calderón","Ecological and agrotechnological significances of soil cyanobacteria",2022,"Cyanobacteria and Their Importance","","Book Chapter","",0,160,"2024-07-22 09:59:39","scopus,scopus","biocrust--nitrogenfixation,biocrust--photosynthesis",137795
"2883","L.M. Baldarelli","How encroaching shrubs and nutrients affect N<inf>2</inf>-fixation in the Chihuahuan desert",2021,"Plant and Soil","","Article","10.1007/s11104-021-05072-y",0,162,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137797
"2884","T. Flynn","Production and deployment of photosynthetic nitrogen-fixing biofertilizers",2006,"International Erosion Control Association - Proceedings of Conference 37","","Conference Paper","",0,163,"2024-07-22 09:59:39","scopus","biocrust--nitrogenfixation",137798
"2885","C. Cole","Transplant survivorship of bryophyte soil crusts in the mojave desert",2010,"Restoration Ecology","","Article","10.1111/j.1526-100X.2008.00445.x",28,2,"2024-07-22 09:57:39","scopus","biocrust--percentcover",137800
"2886","D. Carpenter","Patterns in the aggregate stability of Mancos Shale derived soils",2010,"Catena","https://api.elsevier.com/content/article/eid/1-s2.0-S0341816209001672","Article","10.1016/j.catena.2009.09.001",11,5,"2024-07-22 09:57:39","scopus","biocrust--percentcover",137803
"2887","A. Karnieli","Temporal dynamics of soil and vegetation spectral responses in a semi-arid environment",2002,"International Journal of Remote Sensing","","Article","10.1080/01431160110116338",53,2,"2024-07-18 09:08:12","scopus,scopus","biocrust--phenology,biocrust--photosynthesis",137807
"2888","A. Karnieli","Natural vegetation phenology assessment by ground spectral measurements in two semi-arid environments",2003,"International Journal of Biometeorology","","Article","10.1007/s00484-003-0169-z",40,4,"2024-07-18 09:08:12","scopus","biocrust--phenology",137809
"2889","A. Karnieli","Remote-sensing monitoring of desertification, phenology, and droughts",2003,"Management of Environmental Quality: An International Journal","","Review","10.1108/14777830310460360",28,5,"2024-07-18 09:08:12","scopus","biocrust--phenology",137810
"2890","J. Burgheimer","Ground and space spectral measurements for assessing the semi-arid ecosystem phenology related to CO<inf>2</inf> fluxes of biological soil crusts",2006,"Remote Sensing of Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425705001069","Article","10.1016/j.rse.2005.03.003",21,6,"2024-07-18 09:08:12","scopus,scopus","biocrust--phenology,biocrust--relectance",137811
"2891","J. Enterkine","Applied soft classes and fuzzy confusion in a patchwork semi-arid ecosystem: Stitching together classification techniques to preserve ecologically-meaningful information",2024,"Remote Sensing of Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0034425723004042","Article","10.1016/j.rse.2023.113853",0,8,"2024-07-18 09:08:12","scopus","biocrust--phenology",137813
"2892","C. Looney","Snow Scorpionflies (Mecoptera: Boreidae) of the Hanford Reach National Monument",2019,"Pan-Pacific Entomologist","","Article","10.3956/2019-95.1.1",0,9,"2024-07-18 09:08:12","scopus","biocrust--phenology",137814
"2893","T. Lenton","Matworld – the biogeochemical effects of early life on land",2017,"New Phytologist","","Review","10.1111/nph.14338",47,23,"2024-07-22 10:00:24","scopus,scopus","biocrust--phosphorus,biocrust--photosynthesis",137837
"2894","K. Glaser","Algal richness in BSCs in forests under different management intensity with some implications for P cycling",2018,"Biogeosciences","","Article","10.5194/bg-15-4181-2018",35,26,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137840
"2895","K. Čapková","Some Like it High! Phylogenetic Diversity of High-Elevation Cyanobacterial Community from Biological Soil Crusts of Western Himalaya",2016,"Microbial Ecology","","Article","10.1007/s00248-015-0694-4",31,36,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137850
"2896","A. Castillo-Monroy","Biological soil crusts: Recent advances in our knowledge of their structure and ecological function",2011,"Revista Chilena de Historia Natural","","Article","10.4067/S0716-078X2011000100001",28,41,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137855
"2897","R. Zhao","Effects of snowfall depth on soil physical–chemical properties and soil microbial biomass in moss–dominated crusts in the Gurbantunggut Desert, Northern China",2018,"Catena","https://api.elsevier.com/content/article/eid/1-s2.0-S0341816218302169","Article","10.1016/j.catena.2018.05.042",22,49,"2024-07-22 10:00:24","scopus,scopus","biocrust--phosphorus,biocrust--watercontent",137863
"2898","N. Wu","Feasibility of EPS-producing bacterial inoculation to speed up the sand aggregation in the Gurbantunggut Desert, Northwestern China",2014,"Journal of Basic Microbiology","","Article","10.1002/jobm.201400355",18,57,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137871
"2899","S. Schmidt","Growth of cyanobacterial soil crusts during diurnal freeze-thaw cycles",2019,"Journal of Microbiology","","Article","10.1007/s12275-019-8359-5",16,62,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137876
"2900","G. Song","Biological soil crusts increase stability and invasion resistance of desert revegetation communities in northern China",2020,"Ecosphere","","Article","10.1002/ecs2.3043",13,66,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137880
"2901","B. Xiao","Soil nutrients accumulation and their loss risk under effects of biological soil crust in Loess Plateau of northern Shaanxi Province, China",2008,"Chinese Journal of Applied Ecology","","Article","",12,67,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137881
"2902","X. Zhao","Dynamics of phoD- and gcd-Harboring Microbial Communities Across an Age Sequence of Biological Soil Crusts Under Sand-Fixation Plantation",2022,"Frontiers in Microbiology","","Article","10.3389/fmicb.2022.831888",11,68,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137882
"2903","M.E. Corvalán Videla","Biological soil crusts from the Monte desert affect soil moisture and nutrients, and improve Leptochloa crinita grass development",2021,"Acta Oecologica","https://api.elsevier.com/content/article/eid/1-s2.0-S1146609X21000114","Article","10.1016/j.actao.2021.103712",11,69,"2024-07-22 10:00:24","scopus,scopus","biocrust--phosphorus,biocrust--respiration",137883
"2904","C. Cabal","Long-term simulated nitrogen deposition alters the plant cover dynamics of a Mediterranean rosemary shrubland in Central Spain through defoliation",2017,"Environmental Science and Pollution Research","","Article","10.1007/s11356-017-8879-7",9,78,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137892
"2905","E. Patova","The Influence of Edaphic and Orographic Factors on Algal Diversity in Biological Soil Crusts on Bare Spots in the Polar and Subpolar Urals",2018,"Eurasian Soil Science","","Article","10.1134/S1064229318030109",8,80,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137894
"2906","X.H. Ji","Spatial distribution of soil properties covered by moss crusts on different scales",2014,"Shengtai Xuebao/ Acta Ecologica Sinica","","Article","10.5846/stxb201212041747",8,81,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137895
"2907","S. Khanipour Roshan","Stramenopiles and Cercozoa dominate the heterotrophic protist community of biological soil crusts irrespective of edaphic factors",2020,"Pedobiologia","https://api.elsevier.com/content/article/eid/1-s2.0-S0031405620300627","Article","10.1016/j.pedobi.2020.150673",6,86,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137900
"2908","Y.F. Wang","Effects of moss-dominated biological soil crusts on soil enzyme activities in water-wind erosion crisscross region on the Loess Plateau of China",2017,"Chinese Journal of Applied Ecology","","Article","10.13287/j.1001-9332.201711.002",6,88,"2024-07-22 10:00:24","scopus,scopus","biocrust--phosphorus,biocrust--watercontent",137902
"2909","F.L. He","Effect of biological soil crust succession on soil texture, nutrient contents, and microbial populations of dune surfaces at the edge of the minqin oasis",2017,"Shengtai Xuebao","","Article","10.5846/stxb201606281277",5,91,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137905
"2910","A. Tavili","Comparing Artemisia sieberi besser and Artemisia scoparia waldst and kit. Elemental content grown on crusted and uncrusted soils",2006,"Pakistan Journal of Nutrition","","Article","10.3923/pjn.2006.10.13",5,92,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137906
"2911","Y. Sun","Effects of biological soil crusts on soil enzyme activities of Artemisia ordosica community in the Mu Us Desert of northwestern China",2020,"Beijing Linye Daxue Xuebao/Journal of Beijing Forestry University","","Article","10.12171/j.1000-1522.20190082",4,98,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137912
"2912","Y.M. Dai","Leaf traits of Artemisia ordosica at different dune fixation stages in the Mau Us Sandy Land",2022,"Chinese Journal of Plant Ecology","","Article","10.17521/cjpe.2022.0257",3,101,"2024-07-22 10:00:24","scopus,scopus","biocrust--phosphorus,biocrust--photosynthesis",137915
"2913","L. Chengyi","Advances on phosphorus cycle and their driving mechanisms in desert ecosystems: A review",2022,"Shengtai Xuebao","","Article","10.5846/stxb202102250530",3,102,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137916
"2914","Y. Li","Comparing the fungal community structure in biological soil crusts obtained under different plant communities in a copper mine tailings",2016,"Shengtai Xuebao","","Article","10.5846/stxb201507181512",3,105,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137919
"2915","K. Liao","Induced and natural moss soil crusts accelerate the C, N, and P cycles of Pb[sbnd]Zn tailings",2024,"Science of the Total Environment","https://api.elsevier.com/content/article/eid/1-s2.0-S0048969723072856","Article","10.1016/j.scitotenv.2023.168657",2,109,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137923
"2916","L. Xu","Disentangling the relative importance of precipitation, biocrust succession, and shrub cover in mediating soil phoD-harbouring communities and organic phosphorus mineralisation",2023,"Soil Biology and Biochemistry","https://api.elsevier.com/content/article/eid/1-s2.0-S0038071723002274","Article","10.1016/j.soilbio.2023.109165",2,110,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137924
"2917","W. Li","Effects of Grazing Intensity on Stoichiomerty of Biological Soil Crusts in the Hilly Loess Plateau region",2021,"Acta Agrestia Sinica","","Article","10.11733/j.issn.1007-0435.2021.11.021",2,111,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137925
"2918","T. Peer","Mineralogical Composition and Origin of Airborne Dust in an Alpine Environment of Hochtor (Hohe Tauern, Austria): Effects on Pedogenesis, Biological Soil Crusts, and Vascular Plant Growth",2022,"Frontiers in Earth Science","","Article","10.3389/feart.2022.871211",2,114,"2024-07-22 10:00:24","scopus","biocrust--phosphorus",137928
